competition,season,round,date,kickoff_time,home_team,away_team,home_score,away_score,ht_home_score,ht_away_score,winner,home_goals_minutes,away_goals_minutes,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,source_name,source_url,secondary_source_url,collected_at,confidence
Brasileirão Série A,2024,31,2024-10-26,22:03,Criciúma,São Paulo,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,31,2024-10-28,19:01,Cuiabá,Corinthians,0,1,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,31,2024-10-28,21:02,Vasco,Bahia,3,2,,,Vasco,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-01,20:59,Fluminense,Grêmio,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-02,16:00,Bragantino,Cuiabá,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-02,18:29,Athletico-PR,Vitória,1,2,,,Vitória,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-02,18:30,Juventude,Fortaleza,0,3,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-04,20:03,Corinthians,Palmeiras,2,0,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-05,21:30,Botafogo,Vasco,3,0,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-05,21:31,Internacional,Criciúma,2,0,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-05,21:32,Bahia,São Paulo,0,3,,,São Paulo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-06,21:00,Atlético-GO,Atlético-MG,1,0,,,Atlético-GO,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,32,2024-11-06,21:01,Cruzeiro,Flamengo,0,1,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-08,18:59,Internacional,Fluminense,2,0,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-08,21:30,Palmeiras,Grêmio,1,0,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-09,16:31,Botafogo,Cuiabá,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-09,16:32,Vitória,Corinthians,1,2,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-09,18:59,Atlético-GO,Bragantino,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-09,18:59,Juventude,Bahia,2,1,,,Juventude,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-09,19:00,Fortaleza,Vasco,3,0,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-09,19:01,Cruzeiro,Criciúma,2,1,,,Cruzeiro,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-09,21:02,São Paulo,Athletico-PR,2,1,,,São Paulo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,33,2024-11-13,20:00,Flamengo,Atlético-MG,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-20,11:06,Corinthians,Cruzeiro,2,1,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-20,16:29,Athletico-PR,Atlético-GO,2,0,,,Athletico-PR,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-20,16:32,Bragantino,São Paulo,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-20,16:33,Criciúma,Vitória,0,1,,,Vitória,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-20,18:02,Bahia,Palmeiras,1,2,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-20,19:01,Cuiabá,Flamengo,1,2,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-20,19:01,Grêmio,Juventude,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-20,21:30,Atlético-MG,Botafogo,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-21,20:01,Vasco,Internacional,0,1,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,34,2024-11-22,21:30,Fluminense,Fortaleza,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-23,19:30,Atlético-GO,Palmeiras,0,1,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-23,19:30,Botafogo,Vitória,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-23,19:32,Juventude,Cuiabá,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-23,21:32,São Paulo,Atlético-MG,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-24,16:01,Bahia,Athletico-PR,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-24,16:01,Internacional,Bragantino,4,1,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-24,16:02,Corinthians,Vasco,3,1,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-26,19:00,Fluminense,Criciúma,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-26,20:02,Fortaleza,Flamengo,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,35,2024-11-27,21:00,Cruzeiro,Grêmio,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-11-26,21:30,Atlético-MG,Juventude,2,3,,,Juventude,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-11-26,21:31,Palmeiras,Botafogo,1,3,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-11-30,19:30,Cuiabá,Bahia,1,2,,,Bahia,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-11-30,19:34,Criciúma,Corinthians,2,4,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-11-30,21:31,Vasco,Atlético-GO,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-12-01,16:01,Flamengo,Internacional,3,2,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-12-01,16:02,Grêmio,São Paulo,2,1,,,Grêmio,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-12-01,18:30,Athletico-PR,Fluminense,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-12-01,18:30,Bragantino,Cruzeiro,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,36,2024-12-01,18:31,Vitória,Fortaleza,2,0,,,Vitória,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-03,20:04,Corinthians,Bahia,3,0,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-04,19:02,Vasco,Atlético-MG,2,0,,,Vasco,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-04,20:01,Vitória,Grêmio,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-04,20:03,Criciúma,Flamengo,0,3,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-04,20:04,São Paulo,Juventude,1,2,,,Juventude,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-04,21:30,Atlético-GO,Fortaleza,3,1,,,Atlético-GO,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-04,21:30,Cruzeiro,Palmeiras,1,2,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-04,21:30,Internacional,Botafogo,0,1,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-05,20:00,Athletico-PR,Bragantino,1,2,,,Bragantino,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,37,2024-12-05,20:01,Fluminense,Cuiabá,1,0,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:04,Atlético-MG,Athletico-PR,1,0,,,Atlético-MG,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:04,Bahia,Atlético-GO,2,0,,,Bahia,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:04,Botafogo,São Paulo,2,1,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:04,Cuiabá,Vasco,1,2,,,Vasco,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:04,Flamengo,Vitória,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:04,Juventude,Cruzeiro,0,1,,,Cruzeiro,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:04,Palmeiras,Fluminense,0,1,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:05,Bragantino,Criciúma,5,1,,,Bragantino,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:05,Fortaleza,Internacional,3,0,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,38,2024-12-08,16:05,Grêmio,Corinthians,0,3,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
