competition,season,round,date,kickoff_time,home_team,away_team,home_score,away_score,ht_home_score,ht_away_score,winner,home_goals_minutes,away_goals_minutes,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,source_name,source_url,secondary_source_url,collected_at,confidence
Brasileirão Série A,2025,26,2025-10-02,21:30,Flamengo,Cruzeiro,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-04,19:30,Fluminense,Atlético-MG,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-04,19:30,Internacional,Botafogo,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-04,19:30,Red Bull Bragantino,Grêmio,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-04,22:00,Corinthians,Mirassol,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-05,17:00,São Paulo,Palmeiras,2,3,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-05,17:00,Vasco da Gama,Vitória,4,3,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-05,19:30,Bahia,Flamengo,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-05,19:30,Juventude,Fortaleza,1,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-05,21:30,Ceará,Santos,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,27,2025-10-05,21:30,Cruzeiro,Sport,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-15,20:00,Palmeiras,Red Bull Bragantino,5,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-15,20:30,Botafogo,Flamengo,0,3,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-15,21:00,Mirassol,Internacional,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-15,21:00,Sport,Ceará,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-15,22:30,Atlético-MG,Cruzeiro,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-15,22:30,Fortaleza,Vasco da Gama,0,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-15,22:30,Santos,Corinthians,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-16,20:00,Grêmio,São Paulo,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-16,22:30,Fluminense,Juventude,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,28,2025-10-16,22:30,Vitória,Bahia,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-18,19:30,Corinthians,Atlético-MG,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-18,22:00,Cruzeiro,Fortaleza,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-19,17:00,Flamengo,Palmeiras,3,2,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-19,19:30,Ceará,Botafogo,0,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-19,19:30,Internacional,Sport,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-19,19:30,Mirassol,São Paulo,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-19,21:30,Bahia,Grêmio,4,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-20,20:00,Juventude,Red Bull Bragantino,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-20,20:30,Vasco da Gama,Fluminense,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,29,2025-10-20,22:30,Santos,Vitória,0,1,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-25,17:00,Atlético-MG,Ceará,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-25,17:00,Vitória,Corinthians,0,1,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-25,18:30,Fluminense,Internacional,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-25,19:30,Sport,Mirassol,1,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-25,20:30,Fortaleza,Flamengo,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-25,22:30,São Paulo,Bahia,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-26,16:00,Botafogo,Santos,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-26,16:00,Grêmio,Juventude,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-26,18:30,Red Bull Bragantino,Vasco da Gama,0,3,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,30,2025-10-26,20:30,Palmeiras,Cruzeiro,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,31,2025-11-01,16:00,Cruzeiro,Vitória,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,31,2025-11-01,16:00,Santos,Fortaleza,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,31,2025-11-01,18:00,Mirassol,Botafogo,0,0,,,DRAW,,,10,10,,,,,7,2,1,4,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,31,2025-11-02,16:00,Bahia,Red Bull Bragantino,2,1,,,HOME,,,17,7,,,,,4,3,3,5,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,31,2025-11-02,16:00,Ceará,Fluminense,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,31,2025-11-02,16:00,Corinthians,Grêmio,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,31,2025-11-02,18:30,Internacional,Atlético-MG,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,31,2025-11-02,18:30,Juventude,Palmeiras,0,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,31,2025-11-02,20:30,Vasco da Gama,São Paulo,0,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,31,2025-11-15,18:30,Sport,Flamengo,1,5,,,AWAY,,,7,36,,,,,4,15,5,3,2,0,,,Sofascore-derived structured public dataset (leoruy-code/estatisticas),https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,32,2025-11-05,19:00,Red Bull Bragantino,Corinthians,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,32,2025-11-05,19:00,Sport,Juventude,0,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,32,2025-11-05,19:00,Vitória,Internacional,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,32,2025-11-05,19:30,Botafogo,Vasco da Gama,3,0,,,HOME,,,23,12,,,,,8,3,3,2,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,32,2025-11-05,20:00,Atlético-MG,Bahia,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,32,2025-11-05,20:00,Grêmio,Cruzeiro,0,1,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,32,2025-11-05,21:30,São Paulo,Flamengo,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,32,2025-11-06,19:30,Fluminense,Mirassol,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,32,2025-11-06,20:00,Ceará,Fortaleza,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,32,2025-11-06,21:30,Palmeiras,Santos,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,33,2025-11-08,16:00,Sport,Atlético-MG,2,4,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,33,2025-11-08,18:00,Vasco da Gama,Juventude,1,3,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,33,2025-11-08,18:30,Internacional,Bahia,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,33,2025-11-08,21:00,São Paulo,Red Bull Bragantino,0,1,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,33,2025-11-09,16:00,Corinthians,Ceará,0,1,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
